,Unnamed: 0,incident_control,incident_containment,incident_acres_burned,incident_name,calfire_incident,is_active,incident_id,incident_type,County,data_id
638,638,,100.0,410.0,Dode Fire,False,N,f09f75ff-d9fe-4a25-89d0-75dc98d1fe30,,Modoc,Modoc-2017-07
639,639,,100.0,27276.0,Orleans Complex,False,N,51bf0e2a-7f1f-4fe1-aeaa-70510ad42d0e,,Siskiyou,Siskiyou-2017-07
640,640,Soft road closures exist at the following locations: Highway 58 at Highway 229 and Highway 58 at O’Donovan Road,100.0,340.0,Stone Fire,True,N,743b2276-742e-4d25-be9b-60364ca880f6,,San Luis Obispo,San Luis Obispo-2017-07
641,641,,100.0,370.0,Willow Fire,True,N,2adaf964-e996-4e55-a616-ac42375ee156,,Contra Costa,Contra Costa-2017-07
642,642,,100.0,50.0,West Fire,True,N,5a52750e-30a0-4d26-a75b-58f79e1e24f4,,Yuba,Yuba-2017-07
643,643,,100.0,13.0,Rosado Fire,True,N,fd82cbd0-ec25-461c-aef1-4c0c92060348,,El Dorado,El Dorado-2017-07
644,644,,100.0,1816.0,Parkfield Fire,True,N,a21faf4f-3628-4e24-ac64-8471d9d12560,,San Luis Obispo,San Luis Obispo-2017-07
645,645,,100.0,29.0,Benson Fire,True,N,de1788c0-2996-40cf-9f76-2920b210d6a9,,Tehama,Tehama-2017-07
646,646,,100.0,48889.0,Garza Fire,True,N,6ee351a7-9382-48bc-a161-b417f7560ff9,,Kings,Kings-2017-07
647,647,,100.0,166.0,Honcut Fire,True,N,79fd7b45-381a-4819-9dc7-f80a98010809,,Butte,Butte-2017-07
648,648,,100.0,747.0,Farad Fire,False,N,61cc4072-7db6-4fd2-bc9a-652728780c67,,Sierra,Sierra-2017-07
649,649,,100.0,70.0,Felipe Fire,True,N,9a1a4247-479d-46ff-99cc-4251c5e333fa,,Santa Clara,Santa Clara-2017-07
650,650,Forbestown Rd is now open,100.0,10.0,Rebie Fire,True,N,1be14ce2-5e9c-4cc2-89bf-f36cb1d1ccbd,,Butte,Butte-2017-07
651,651,,100.0,50.0,Mesa Fire,True,N,a26038b9-df04-4ade-b918-0c4fb9a8dbcf,,Santa Barbara,Santa Barbara-2017-07
652,652,,100.0,460.0,Bridge Fire,True,N,1348f32a-510f-4ad3-971f-b75b9cf9f0c0,,San Bernardino,San Bernardino-2017-07
653,653,,100.0,400.0,Jennings Fire,True,N,04b54dc3-10a2-4fdf-bfa6-60a1fe2b0f7d,,San Diego,San Diego-2017-07
654,654,,100.0,83733.0,Long Valley Fire,False,N,f7b03fae-de58-4674-9f4f-d3e9d2762d84,,Lassen,Lassen-2017-07
655,655,,100.0,101.0,Lariat Fire,False,N,580ce9d9-b8dc-4dc1-9f10-11bf48df9492,,Santa Clara,Santa Clara-2017-07
656,656,,100.0,59.0,Quail Fire,True,N,6f9581fa-7c8a-45d1-988d-0a299fc15d62,,Calaveras,Calaveras-2017-07
657,657,,100.0,32.0,Washington Fire,True,N,bfa2d3e8-2ede-423f-b7db-f8e6f44a3c82,,Riverside,Riverside-2017-07
658,658,,100.0,46.0,Hidden Fire,False,N,826b4661-020b-425d-84ec-9426c39839e7,,San Bernardino,San Bernardino-2017-07
659,659,,100.0,35.0,Spaletta Fire,True,N,bf2e0a34-e600-4e21-9135-168e28c2893d,,Marin,Marin-2017-07
660,660,,100.0,10.0,Navajo Fire,True,N,e6626b0a-428c-442f-9ec5-591effef172d,,Riverside,Riverside-2017-07
661,661,,100.0,40.0,Reservation Fire,False,N,13dedbc3-8b85-4f64-b3db-89ed81ed4f1d,,Marin,Marin-2017-07
662,662,Controlled traffic on Hwy 101 ,100.0,900.0,Grade Fire,True,N,95cd2f17-1278-4cc9-90f4-000e4eba415a,,Mendocino,Mendocino-2017-07
663,663,None,100.0,81826.0,Detwiler Fire,True,N,9feb25c4-d3ae-4f78-9fc9-a1ad2b308e42,,Mariposa,Mariposa-2017-07
664,664,,100.0,20.0,Range Fire,True,N,7f742021-ea49-4de5-89a2-f5b9d05d6bbb,,Mendocino,Mendocino-2017-07
665,665,Parkfield – Coalinga Grade from Jacalitos Canyon Road to Valerian (V6) Ranch (where asphalt ends),100.0,1649.0,Park Fire,True,N,f44aec62-5d1d-422f-9ff9-dbef80e4e27f,,Monterey,Monterey-2017-07
666,666,,100.0,70.0,Sand Fire,True,N,0726d9f7-2baa-4652-b1d6-cbab45783f64,,Colusa,Colusa-2017-07
667,667,,100.0,117.0,Maria Fire,True,N,2f9f1bf9-6188-46a2-b91f-f212cdd21528,,Calaveras,Calaveras-2017-07
668,668,,100.0,15.0,Centerville Fire,True,N,f568b94d-f388-4231-8aac-ac2572ca872d,,Modoc,Modoc-2017-07
669,669,,100.0,40.0,Murphy Fire,True,N,1ba1f29a-5281-4f53-857d-106ae5e7db84,,Lake,Lake-2017-07
670,670,,100.0,59.0,Fox Fire,True,N,80844950-65c8-44ec-b63a-7e51412fea0c,,Tulare,Tulare-2017-07
671,671,,100.0,2312.0,I-5 Fire,False,N,2f2a4afd-06f1-4b57-b3f2-db8e3d9ac05c,,Kings,Kings-2017-08
672,672,,100.0,19.0,Sway Fire,False,N,82689e99-9158-4403-b8c5-bababc3c81f6,,Humboldt,Humboldt-2017-08
673,673,,100.0,1083.0,Hudson Fire,True,N,27759042-9df3-4d57-951e-f5727bcf013f,,Kern,Kern-2017-07
674,674,,100.0,180.0,Laverne Fire,True,N,3c61a039-cf71-40da-89e9-bcc5a62e2c1a,,Shasta,Shasta-2017-07
675,675,,100.0,72.0,Ellis Fire,True,N,244961af-65d5-472b-972f-e02df96e9ccb,,Riverside,Riverside-2017-07
676,676,,100.0,58.0,Hogback Fire,True,N,7a317400-8838-4fd4-8c2f-b8c12add5d6a,,Sierra,Sierra-2017-07
677,677,,100.0,0.0,Creek Fire,False,N,47c9e99d-ad11-497f-8238-cfd815423262,,Glenn,Glenn-2017-07
678,678,,100.0,2289.0,Roadrunner Fire,True,N,eff9d678-293f-43aa-96af-c5cf3203b31f,,Tulare,Tulare-2017-07
679,679,,100.0,0.0,Clear Complex (merged into Eclipse Complex),False,N,5948001c-9c7b-4722-9fa4-9f0323886bc0,,Siskiyou,Siskiyou-2017-07
680,680,,100.0,124.0,Twist Fire,True,N,1f8c73d1-2cb8-4e98-bd44-d6dccd601c7e,,Tuolumne,Tuolumne-2017-07
681,681,,100.0,135.0,Gorman Fire,False,N,ce6fb2ba-9799-4b36-a64f-8bf02392d6ee,,Los Angeles,Los Angeles-2017-07
682,682,,100.0,63.0,Placentia Fire,True,N,ee20b421-06cd-40d2-a22c-0f9e8ddeee71,,Orange,Orange-2017-07
683,683,,100.0,19.0,Willms Fire,True,N,1eef0c21-122b-4522-80d1-edf08c82c777,,Stanislaus,Stanislaus-2017-07
684,684,,100.0,103.0,Humboldt Fire,True,N,510c877d-b80b-423f-b7e0-4276ce646f4a,,Butte,Butte-2017-07
685,685,,100.0,4310.0,Minerva Fire,False,N,a95302d3-8574-4900-9d2a-daa33c55b70e,,Plumas,Plumas-2017-07
686,686,,100.0,690.0,Jacksonville Fire,True,N,51e42770-97b4-4204-af57-8ab56992eb71,,Tuolumne,Tuolumne-2017-07
687,687,,100.0,47.0,Zenon Fire,True,N,7dd19215-986b-4365-a40d-2267b4a05de0,,San Luis Obispo,San Luis Obispo-2017-07
688,688,,100.0,10.0,Grizzly Fire,True,N,d9f83833-30c4-448d-b2ca-c5a63791b83d,,Nevada,Nevada-2017-07
689,689,,100.0,140.0,Ranch Fire,True,N,2fd950a8-fadb-467c-ab59-88e7ea007738,,El Dorado,El Dorado-2017-07
690,690,,100.0,416.0,Elephant Fire,True,N,0d93e84b-8460-4d5d-946c-630ade76747d,,Tulare,Tulare-2017-07
691,691,,100.0,1286.0,Latrobe Fire,True,N,8cf9e7dc-74b9-4b97-9a03-f523f3eff56f,,Sacramento,Sacramento-2017-07
692,692,,100.0,51.0,Weller Fire,True,N,7b95ce91-9581-4fe6-887d-ab1bf6420205,,Calaveras,Calaveras-2017-07
693,693,,100.0,319.0,Marble Fire,False,N,be5275b7-1472-4423-a9c8-0f2491179150,,Siskiyou,Siskiyou-2017-07
694,694,,100.0,85.0,Dollar Fire,False,N,84c8a735-9e8f-4310-84ab-39079ad1ea14,,San Bernardino,San Bernardino-2017-07
695,695,,100.0,255.0,Lost Fire,True,N,918e4e6c-7814-42ed-9cd5-aa11d29367da,,San Diego,San Diego-2017-07
696,696,,100.0,20.0,Seine Fire,False,N,a441e39a-1be1-4be5-8c07-b32bc6f07df0,,San Bernardino,San Bernardino-2017-07
697,697,,100.0,13.0,Woodland Fire,True,N,855e28e2-753b-4c36-bf39-27ace518776d,,El Dorado,El Dorado-2017-07
698,698,Highway 41 closed,100.0,150.0,Olive Fire,True,N,907cd7cd-cc26-4529-a9f8-cee1e1560086,,San Luis Obispo,San Luis Obispo-2017-07
699,699,,100.0,39.0,Spenceville Fire,True,N,ebcee501-5709-4382-8eab-d8595ba6606d,,Yuba,Yuba-2017-07
700,700,,100.0,78.0,Castro Fire,True,N,e8ebb6f2-16f5-4342-bce1-d36ff9c9422c,,Santa Clara,Santa Clara-2017-07
701,701,,100.0,170.0,High Fire,True,N,1d8a8aaf-f294-46e1-8224-6ea3e8c39634,,San Bernardino,San Bernardino-2017-07
702,702,,100.0,57.0,Live Fire,True,N,a3bd6249-555a-4ee1-99c0-69333d71bdfb,,Tehama,Tehama-2017-07
703,703,,100.0,15.0,Greenhorn Fire,True,N,77ab4672-c61f-488f-a165-acb40eeac713,,Nevada,Nevada-2017-07
704,704,,100.0,20.0,Falls Fire,True,N,09f55a45-f261-492f-b496-8744d878ef57,,Merced,Merced-2017-08
705,705,,100.0,17.0,Sky Fire,True,N,00a13d84-415e-4106-aa31-2e664ed9eabf,,Shasta,Shasta-2017-07
706,706,,100.0,155.0,Hill Fire,True,N,e9862c12-da9f-4205-9993-91a3b1437de4,,Siskiyou,Siskiyou-2017-07
707,707,,100.0,236.0,Largo Fire,True,N,fd0a69a3-91d5-422b-bab4-dc6a4b0de134,,Sacramento,Sacramento-2017-07
708,708,,100.0,1350.0,Garden Fire,False,N,0f4499f5-846c-4791-994e-81df04fe691a,,Kern,Kern-2017-07
709,709,,100.0,11.0,Independence Fire,True,N,75fb489f-1e3e-4929-a6fb-a288416b96e0,,Sonoma,Sonoma-2017-07
710,710,,100.0,100.0,Mile Fire,False,N,32a79e9b-8ce3-477e-b698-2eb16ef66aac,,San Bernardino,San Bernardino-2017-07
711,711,,100.0,200.0,Rose Fire,True,N,3dcf54bc-89f5-41b3-b797-5dcdf0e629e8,,Lake,Lake-2017-07
712,712,,100.0,32.0,Sandy Fire,False,N,5367822f-b489-4da5-b90e-c5b2c8abf318,,Trinity,Trinity-2017-08
713,713,,100.0,70.0,Camatta Fire,True,N,47dd7f12-4141-473e-b2c1-2e625df3b784,,San Luis Obispo,San Luis Obispo-2017-08
714,714,,100.0,460.0,Red Fire,True,N,a1554868-0f98-41d4-9132-1f0bbf10b22c,,San Luis Obispo,San Luis Obispo-2017-08
715,715,,100.0,0.0,Warner Mountain Lightning,False,N,42f93f6b-0ada-4267-8e6e-4674055ed9c8,,Modoc,Modoc-2017-07
716,716,,100.0,85.0,Saw Fire,True,N,dd6c5dfb-e5f5-4c1b-ab7f-aa9f3a4f60fc,,Humboldt,Humboldt-2017-08
717,717,,100.0,325.0,Bryant Fire,True,N,093bdb67-4c14-402d-a034-3714b7125c49,,San Bernardino,San Bernardino-2017-08
718,718,,100.0,10.0,Rincon Fire,False,N,9705ad0d-5bf1-4221-a7c3-3af6d99be3d0,,Los Angeles,Los Angeles-2017-08
719,719,,100.0,30.0,Blocksburg Fire,True,N,e1582691-805c-4627-b20b-e5e8ba110f20,,Humboldt,Humboldt-2017-08
720,720,,100.0,62.0,Bottle Fire,True,N,21714c67-dc5a-4d86-8794-79d85f87b71b,,Lake,Lake-2017-08
721,721,,100.0,122.0,Stewart Fire,True,N,58d62aeb-29f5-45f5-93ac-a657b0708149,,Riverside,Riverside-2017-08
722,722,,100.0,50.0,Calgary Fire,False,N,e4834d78-fd4a-44b4-8669-52cbdc41113d,,Kern,Kern-2017-08
723,723,,100.0,1020.0,Chilcoot Fire,False,N,d3213d2a-4b10-4eef-b8df-bdebc5cd948f,,Plumas,Plumas-2017-08
724,724,,100.0,530.0,W-2 Fire,False,N,93fe220b-0458-4e26-827c-93883093681e,,Lassen,Lassen-2017-08
725,725,,100.0,859.0,Poslin Fire,False,N,06664fe1-c56c-4a00-833c-f9f3f6d6d18f,,Lassen,Lassen-2017-08
726,726,,100.0,92.0,Reed Fire,True,N,ab009bd1-6784-4fda-a931-532520742a8b,,Riverside,Riverside-2017-08
727,727,,100.0,82.0,Country Fire,True,N,e65c3e0b-08d9-43cf-b1ac-8e57d5f407fc,,Monterey,Monterey-2017-08
728,728,,100.0,4736.0,Ruth Complex,False,N,9eb07177-e62a-4f5a-adeb-e95508e31959,,Trinity,Trinity-2017-08
729,729,,100.0,338.0,Rose Fire,True,N,09e74687-85e7-488f-a5c8-8a11f75ab7d8,,Kern,Kern-2017-08
730,730,,100.0,100.0,Tilton Fire,True,N,a8ab00de-6074-45a0-9e3d-f43b090e8346,,Santa Clara,Santa Clara-2017-08
731,731,,100.0,15.0,Paskenta Fire ,True,N,a43d0b54-a91e-40ba-b121-2e0f067201b6,,Tehama,Tehama-2017-08
732,732,,100.0,114.0,Canyon Fire,True,N,4b885d8c-8951-46c5-a3d1-520cfd0ac964,,Napa,Napa-2017-08
733,733,,100.0,19.0,Nuevo Fire,True,N,bae69034-3bf6-48c3-a642-d0242cf090f9,,Riverside,Riverside-2017-08
734,734,,100.0,775.0,Yankee Fire,True,N,e6308517-0b7c-4efb-9369-b9aa3fe3ad14,,Monterey,Monterey-2017-08
735,735,,100.0,41.0,Ward Fire,False,N,f0dbf1f5-9f21-4d11-a432-d32f7f18c412,,Siskiyou,Siskiyou-2017-08
736,736,,100.0,1044.0,Blaine Fire,True,N,c57ff6c2-e5df-48c5-831c-1dbad73df5ef,,Riverside,Riverside-2017-08
737,737,,100.0,125.0,Coronado Fire,True,N,8779fe43-665b-4643-a730-6344c44018c7,,Mariposa,Mariposa-2017-08
738,738,,100.0,8094.0,Empire Fire,False,N,2995e2b3-f18d-44ec-952f-9f148b8354d9,,Mariposa,Mariposa-2017-08
739,739,,100.0,7000.0,South Fork Fire,False,N,b02ec4f1-ac5c-4b22-b7fa-5834af16d807,,Mariposa,Mariposa-2017-08
740,740,,100.0,545.0,Mias Fire,True,N,c3ad74dc-6842-463f-8808-05161a8ba570,,Riverside,Riverside-2017-08
741,741,,100.0,17.0,Corner Fire,True,N,1b49e4e3-7506-4bf4-b86f-fd3ca93fd85b,,Shasta,Shasta-2017-08
742,742,,100.0,168.0,Hills Fire,True,N,a1b6ff5e-0533-408c-b02a-3061f60fb263,,Riverside,Riverside-2017-08
743,743,,100.0,867.0,Beale Fire,True,N,f31a117a-572a-4956-9797-ad08e3933bb7,,Yuba,Yuba-2017-08
744,744,,100.0,191125.0,Chetco Fire,False,N,5555d1d7-0bb4-4c66-81b6-e1113987f217,,,
745,745,,100.0,186.0,Toll Fire,False,N,3becdf3e-b110-41ab-86ce-645e041d296f,,Plumas,Plumas-2017-08
746,746,,100.0,78698.0,Eclipse Complex,False,N,490ae25d-c3d8-4a90-9e75-0ad85e0f629f,,Siskiyou,Siskiyou-2017-08
747,747,,100.0,2295.0,Indian Fire,False,N,345f6faa-9946-418e-8a60-d5cb9efb3af4,,Tulare,Tulare-2017-08
748,748,All road closures have been lifted in the area of the fire. ,100.0,200.0,Eclipse Fire,True,N,2f1b8cff-f7d6-4459-866b-7c84bd531dcc,,San Diego,San Diego-2017-08
749,749,,100.0,3142.0,Young Fire,False,N,687e2987-2306-477b-bbaf-0d5465eb1e7c,,Del Norte,Del Norte-2017-08
750,750,,100.0,7697.0,Parker 2 Fire,False,N,3e005fd9-11a4-4145-a71f-8a4cf9a1341a,,Modoc,Modoc-2017-08
751,751,,100.0,200.0,Range Fire,False,N,89b5d4db-ce4e-43b9-8618-f89088d35ee1,,Alameda,Alameda-2017-08
752,752,,100.0,31.0,Juniper Fire,True,N,83d87ff0-be6c-46fa-ab96-b9845d5d4edc,,Fresno,Fresno-2017-08
753,753,,100.0,62.0,Montezuma Fire,True,N,1f8d9fe1-e644-4f53-88ae-4418cc0b4451,,San Diego,San Diego-2017-08
754,754,,100.0,157.0,Peg Fire,True,N,bfc6b8e4-8021-44ca-8f92-58c724682ba1,,Lassen,Lassen-2017-08
755,755,,100.0,40.0,Vestal Fire,True,N,becd0762-0e22-4c54-a1c5-3ecd3660dd70,,Tehama,Tehama-2017-08
756,756,,100.0,111.0,Flat Fire,True,N,90473f02-6572-4a9b-9451-1a18a4bee1ed,,Fresno,Fresno-2017-08
757,757,,100.0,44.0,Mines Fire,True,N,399dba2c-02c1-4756-a76d-1198d0e838ed,,Alameda,Alameda-2017-08
758,758,,100.0,18.0,Bodega Fire,True,N,d83bfb8a-f1e6-4213-b514-89fc16d2eb72,,Sonoma,Sonoma-2017-08
759,759,,100.0,46.0,Canyon Fire,False,N,78754c68-2800-4c5d-aff0-ab0b399ab5ce,,Riverside,Riverside-2017-08
760,760,,100.0,69.0,Hill Fire,True,N,386b7562-fe70-490b-a92c-a3c21eece0c2,,Fresno,Fresno-2017-08
761,761,,100.0,40.0,Translator Fire,False,N,18a2b3d6-d86e-4147-ab42-d45b8792e98a,,Humboldt,Humboldt-2017-08
762,762,,100.0,10.0,Sandra Fire,True,N,f3c1f59e-b0d5-4c14-976f-ae6c583b2224,,Amador,Amador-2017-08
763,763,,100.0,36556.0,Pier Fire,False,N,c8ebf0c1-e560-4e22-a946-129af8699dfb,,Tulare,Tulare-2017-08
764,764,,100.0,54.0,Bradley Fire,False,N,f8cd3b44-ec6b-4338-9edc-ebd879a8aafc,,Shasta,Shasta-2017-08
765,765,,100.0,4016.0,Ponderosa Fire,True,N,7c9253af-4c43-41bb-b1de-44af15e0d83e,,Butte,Butte-2017-08
766,766,,100.0,12407.0,Railroad Fire,False,N,9989e07d-5125-472d-9601-0d7158b13073,,Mariposa,Mariposa-2017-08
767,767,,100.0,6042.0,Mud Fire,False,N,b77ff66d-d8ee-49c9-bd0f-92a4350a095a,,Lassen,Lassen-2017-08
768,768,,100.0,55.0,Owens Fire,True,N,62b8a6af-700a-4c93-85d5-a9b85a30faf5,,Siskiyou,Siskiyou-2017-08
769,769,,100.0,8925.0,Slinkard Fire,False,N,71ea2924-bc37-44f4-b454-47eff22e426c,,Mono,Mono-2017-08
770,770,,100.0,28.0,4-4 Fire,True,N,5e01dba8-3d59-41a6-ba60-d78d874eba42,,Modoc,Modoc-2017-08
771,771, All road closures have been lifted. ,100.0,392.0,Pleasant Fire,True,N,f571f91e-bc07-450c-8822-3ecc61a27863,,Nevada,Nevada-2017-08
772,772,,100.0,27.0,4-10 Fire,True,N,182f71e9-0f85-4cb0-8711-ee14c0b6b8f8,,Modoc,Modoc-2017-08
773,773,,100.0,102.0,Coalinga Fire,True,N,4adae6c4-71c9-46d1-9743-e04f186b2c3e,,Fresno,Fresno-2017-08
774,774,,100.0,34.0,Miller Fire,True,N,62a6c794-97db-4b57-9033-958bcf2e5a99,,Humboldt,Humboldt-2017-08
775,775,,100.0,21846.0,Helena - Fork Fire,False,N,220a986e-6d2c-4893-9473-232d1e1abf0c,,Trinity,Trinity-2017-08
776,776,,100.0,85.0,Marlborough Fire,True,N,7bc10ea0-55b4-40bd-8eca-36ec10106528,,Riverside,Riverside-2017-08
777,777,,100.0,30.0,Castaic Fire,False,N,1e9d7aca-8862-4dff-a8af-5f687afdfda0,,Los Angeles,Los Angeles-2017-08
778,778,,100.0,130.0,Border Fire,True,N,10a447c8-708f-44a3-8679-251500c761d6,,San Diego,San Diego-2017-09
779,779,,100.0,5247.0,Summit Complex,False,N,68328f20-5aed-404d-8c29-81b4b69e8439,,Tuolumne,Tuolumne-2017-07
780,780,,100.0,34.0,Ellie Fire,True,N,99a7ed51-e64a-4aa9-b8ba-6a9ae4752db0,,Lake,Lake-2017-09
781,781,,100.0,1749.0,Creek Fire,False,N,7f33fd28-9a93-438b-84ca-0e57e7c441f4,,Tuolumne,Tuolumne-2017-09
782,782,,100.0,25.0,Hopper Fire,True,N,406e30d2-2ac0-4c0b-998c-761adde20177,,Shasta,Shasta-2017-09
783,783,,100.0,1319.0,Caldwell Fire,False,N,340e471a-a37e-47dd-90da-6c9f35b7eb3b,,Kern,Kern-2017-09
784,784,,100.0,7194.0,La Tuna Fire ,False,N,c2bf9820-7e90-43c4-bd3d-1b26ef7ada51,,Los Angeles,Los Angeles-2017-09
785,785,Douglas Station Road at Road 225; Rainbow Drive at Road 225; Cascade; Drive at Road 225,100.0,1035.0,Mission Fire,True,N,297d6516-ce4f-407d-93f8-9669dc6fd392,,Madera,Madera-2017-09
786,786,,100.0,100.0,Parkfield Fire,True,N,a983c540-b47c-4250-a65d-c5d3d76c9b3b,,Fresno,Fresno-2017-09
787,787,San Timoteo Canyon Road CLOSED from Live Oak Road to Palmer Road,100.0,3874.0,Palmer Fire,True,N,cfa04438-152b-4f4b-a712-4343af8c7fcf,,Lake,Lake-2017-09
788,788,,100.0,120.0,Margarita Fire,True,N,17cd878b-0d5d-49ff-b205-7e0203908f4c,,San Luis Obispo,San Luis Obispo-2017-09
789,789,,100.0,21.0,Mule Fire,True,N,180ea977-b5c2-483d-b9f4-c2f8b8b05ebe,,Lake,Lake-2017-09
790,790,,100.0,79.0,Mills File,True,N,ba20d998-185c-48ac-8006-15aadf4d3106,,Plumas,Plumas-2017-09
791,791,,100.0,100.0,Bally Fire,True,N,7b02d757-4f96-4616-99d5-04e4eaa34440,,Santa Clara,Santa Clara-2017-09
792,792,,100.0,680.0,Peak Fire,True,N,c7a0a280-17c9-409b-85f9-fdda301b6ede,,Mariposa,Mariposa-2017-09
793,793,,100.0,18618.0,R-4 Fire,False,N,49757269-445f-4525-8698-858d8e0a5398,,Nevada,Nevada-2017-08
794,794,,100.0,25.0,Cove Fire,True,N,92fc9725-ac49-4632-8bbf-e299483940b8,,San Luis Obispo,San Luis Obispo-2017-09
795,795,,100.0,54.0,Bradley Fire,False,N,59fae761-fd49-4f06-a2e9-1495c00eb7e9,,Shasta,Shasta-2017-08
796,796,,100.0,32.0,Sandy Fire,False,N,5ef75bbf-adba-424a-bef3-a5efed5b5e2c,,Trinity,Trinity-2017-08
797,797,,100.0,39.0,Table Fire,True,N,38c666cb-6545-428f-985d-a2589dfb3700,,Tuolumne,Tuolumne-2017-09
798,798,,100.0,25.0,Border 9 Fire,True,N,d0b51e42-5558-47c9-8617-34f6f977ab79,,San Diego,San Diego-2017-09
799,799,,100.0,0.0,Rattlesnake Fire,False,N,e21384c7-8060-4336-9a71-a006330d9939,,Mariposa,Mariposa-2017-09
800,800,,100.0,74.0,Linne Fire,True,N,98bf51ea-bf23-40a3-b95e-4b795baced3e,,San Luis Obispo,San Luis Obispo-2017-09
801,801,,100.0,43.0,Pine Fire,True,N,ed4e06ba-6d17-459a-831a-9b15a9bd116e,,Monterey,Monterey-2017-09
802,802,,100.0,2575.0,Eureka Fire,False,N,47988f74-d4bd-4ddd-814e-22ebc2ca5ccf,,Plumas,Plumas-2017-09
803,803,,100.0,10.0,Shaver Fire,True,N,e1a5b757-2bc1-440f-b3d1-06cd41171775,,Fresno,Fresno-2017-09
804,804,,100.0,200.0,Skeleton Fire,False,N,089f95f8-8834-4cc6-87c7-15cb1aeca7b8,,Lake,Lake-2017-09
805,805,,100.0,143.0,Soda Fire,True,N,01202971-a157-41f8-91cc-cf7c3b8f9473,,Butte,Butte-2017-09
806,806,,100.0,39715.0,Miller Complex,False,N,d43c681d-b57e-47e6-a6ad-e3ed08de9ff7,,Siskiyou,Siskiyou-2017-08
807,807,,100.0,50.0,Skeggs Fire,True,N,81b26bc7-7d65-4591-9d27-4e698cab4f12,,San Mateo,San Mateo-2017-09
808,808,<li>River Road is closed from Pit 4 Dam to Pit 3 Powerhouse</li>,100.0,995.0,Berry Fire,True,N,4a015862-8ac1-4c91-aa4c-c9831630b75a,,Shasta,Shasta-2017-09
809,809,,100.0,40.0,Hole Fire,False,N,59d6fc84-0d58-4e29-b910-1993dba51b3a,,Del Norte,Del Norte-2017-09
810,810,,100.0,12.0,Pacific Fire,True,N,ea832344-b0c6-4443-b5f0-457c462d911c,,Butte,Butte-2017-09
811,811,,100.0,58.0,Slides Fire,False,N,ab08cb64-67c4-4e7d-8081-b5574131f755,,Lake,Lake-2017-09
812,812,,100.0,13417.0,Buck Fire,False,N,7cc06465-bf2a-4df2-a68d-5f330e1cea42,,Trinity,Trinity-2017-09
813,813,,100.0,136.0,French Fire,True,N,f7a51800-b219-428c-aef0-ee5fa5de4d64,,El Dorado,El Dorado-2017-09
814,814,,100.0,429.0,Eastman Fire,True,N,32d7eab5-d948-4be0-af69-b233e311d2b9,,Madera,Madera-2017-09
815,815,,100.0,146.0,Grape Fire,True,N,efa1dc61-85e3-4fb6-b6f6-04c3845d9ca6,,Mendocino,Mendocino-2017-09
816,816,,100.0,155.0,Corral Fire,True,N,19ada70e-4932-449c-8483-d65685995487,,Alameda,Alameda-2017-09
817,817,,100.0,237.0,Murphy Fire,True,N,a8567989-a0c5-4c31-9012-82f99d76129f,,Fresno,Fresno-2017-09
818,818,,100.0,48.0,Power Fire,True,N,e7cb239e-7d9e-440d-ba5a-c6881406ce95,,Merced,Merced-2017-09
819,819,,100.0,245.0,Huasna Fire,True,N,c64e288e-d258-45e0-8357-b7a7289c0b92,,San Luis Obispo,San Luis Obispo-2017-09
820,820,,100.0,10.0,Dexter Fire,True,N,04b4caff-a62d-465b-b9a7-81986f91c0c3,,Mariposa,Mariposa-2017-09
821,821,,100.0,28.0,32 Fire,True,N,cf38fe5e-29ca-498d-bc9c-d3f2fd8ff883,,Butte,Butte-2017-09
822,822,,100.0,55.0,Estate Fire,True,N,c9009967-c0c1-47d3-b2eb-47b2d7a5da0e,,Solano,Solano-2017-09
823,823,,100.0,26.0,Jasper Fire,True,N,ab42234a-7930-4636-8af5-3fc11ca8b34d,,Yuba,Yuba-2017-09
824,824,,100.0,22.0,Edwards Fire,False,N,c4f61042-d1ef-4d00-956d-785368ee34ca,,Alameda,Alameda-2017-09
825,825,,100.0,105.0,Poly Fire,True,N,cb3599f6-751d-4072-8db1-6e366ac603c9,,San Luis Obispo,San Luis Obispo-2017-09
826,826,,100.0,2662.0,Canyon Fire,True,N,0176a674-c102-4854-92af-7d09aa3e1430,,Orange,Orange-2017-09
827,827,,100.0,18900.0,Lion Fire,False,N,f2e55878-e387-412b-a067-dadc649bed43,,Tulare,Tulare-2017-09
828,828,,100.0,444.0,Rucker Fire,True,N,f839c34f-de3b-4e79-9b4f-e3502557d32b,,Santa Barbara,Santa Barbara-2017-09
829,829,,100.0,40.0,Lakewood Fire,True,N,62a5257e-a841-4f7a-ae19-52aa89570bd9,,Kern,Kern-2017-09
830,830,,100.0,35.0,Melba Fire,True,N,58533f37-ed81-4ac4-89e9-b4088684d9e7,,Riverside,Riverside-2017-09
831,831,,100.0,100.0,Timm Fire,True,N,03d74bbd-627c-47af-a2e9-5351e6e16f6a,,Solano,Solano-2017-10
832,832,,100.0,17.0,Ramblin Fire,True,N,273d1f78-c432-46c0-8969-26c3f936cc65,,Mariposa,Mariposa-2017-10
833,833,,100.0,20.0,36 Fire,True,N,bc12dbf6-db36-4dcf-86d6-84d3beb14cad,,Tehama,Tehama-2017-10
834,834,,100.0,87.0,Ridge Fire,True,N,2049dbb6-1a87-4d9d-abde-092d35072934,,Lake,Lake-2017-10
