,incident_latitude,incident_longitude,date,temperature (degC),wind_speed (m/s),total_precipitation (mm of water equivalent),relative_humidity (0-1),surface_pressure (Pa),humidex (degC),County,latitude,longitude,y,month,year
El Dorado-2013-01,0.0,0.0,2013-01,8.811612903225807,2.387096774193548,0.2016129032258064,0.7264516129032258,101497.4958064516,8.264516129032257,El Dorado,33.453419142484165,-92.04567507209046,False,01,2013
El Dorado-2013-02,0.0,0.0,2013-02,9.55857142857143,2.5939285714285707,0.14785714285714288,0.6550000000000001,101003.14678571431,8.483571428571429,El Dorado,32.58048715551597,-91.75019513574756,False,02,2013
El Dorado-2013-03,0.0,0.0,2013-03,12.082258064516127,2.7370967741935486,0.1264516129032258,0.5861290322580646,101143.48032258064,11.444838709677422,El Dorado,33.82953567440579,-91.96144619013393,False,03,2013
El Dorado-2013-04,0.0,0.0,2013-04,17.134999999999998,2.9673333333333334,0.2043333333333333,0.6893333333333334,100854.349,19.524,El Dorado,32.26725385679484,-92.42653349810736,False,04,2013
El Dorado-2013-05,0.0,0.0,2013-05,21.52258064516129,2.8058064516129035,0.19,0.7038709677419354,100848.58774193552,26.511935483870968,El Dorado,33.688142210944285,-92.26349237218349,False,05,2013
El Dorado-2013-06,0.0,0.0,2013-06,26.830666666666666,2.0533333333333332,0.06866666666666668,0.6613333333333334,100688.222,34.382,El Dorado,32.56577755380746,-91.89301553945306,False,06,2013
El Dorado-2013-09,0.0,0.0,2013-09,25.699333333333332,1.9156666666666664,0.19066666666666668,0.607,100728.03366666664,31.37533333333333,El Dorado,33.35048885236679,-92.5437501607975,False,09,2013
El Dorado-2013-10,0.0,0.0,2013-10,18.008387096774193,1.9693548387096769,0.2887096774193548,0.7503225806451614,101011.5570967742,21.52741935483871,El Dorado,32.46643633907504,-93.6199754752193,False,10,2013
El Dorado-2013-11,0.0,0.0,2013-11,10.200333333333333,2.533666666666667,0.13366666666666666,0.6923333333333334,101641.64266666668,9.891666666666667,El Dorado,33.075877677079944,-92.18517339865048,False,11,2013
El Dorado-2013-12,0.0,0.0,2013-12,6.7522580645161305,2.262258064516129,0.14516129032258066,0.7661290322580645,101443.75741935485,5.848709677419354,El Dorado,32.69207561926698,-93.25068385902462,False,12,2013
El Dorado-2014-01,0.0,0.0,2014-01,5.330322580645162,3.018709677419354,0.056129032258064517,0.5035483870967743,101440.79161290321,2.5745161290322582,El Dorado,34.076558866585614,-92.02927135376633,False,01,2014
El Dorado-2014-02,0.0,0.0,2014-02,6.951428571428572,2.543214285714285,0.12821428571428567,0.6782142857142858,101200.1557142857,5.479285714285713,El Dorado,33.23839294278664,-91.8890902290102,False,02,2014
El Dorado-2014-03,0.0,0.0,2014-03,11.681935483870964,2.5170967741935493,0.17677419354838705,0.6509677419354839,101057.66258064516,11.420322580645163,El Dorado,33.389368034027584,-93.09161009215413,False,03,2014
El Dorado-2014-04,0.0,0.0,2014-04,17.19333333333333,2.8283333333333336,0.16966666666666666,0.654,100764.005,19.152,El Dorado,33.619736994245436,-91.74076640874164,False,04,2014
El Dorado-2014-05,0.0,0.0,2014-05,22.10258064516129,2.498064516129032,0.20290322580645165,0.681290322580645,100873.85903225804,26.884838709677425,El Dorado,32.7578458125328,-92.59800651539243,False,05,2014
El Dorado-2014-06,0.0,0.0,2014-06,26.199333333333332,2.333333333333333,0.16333333333333336,0.7416666666666666,100721.94933333335,34.830333333333336,El Dorado,33.15070062779048,-93.26816927475224,False,06,2014
El Dorado-2014-08,0.0,0.0,2014-08,26.723870967741927,1.890967741935484,0.07096774193548387,0.7238709677419354,100803.34354838713,35.4658064516129,El Dorado,33.440162626746144,-92.04534163115407,False,08,2014
El Dorado-2014-10,0.0,0.0,2014-10,18.798387096774192,2.362258064516129,0.10774193548387097,0.6935483870967739,100901.61645161288,22.091935483870973,El Dorado,32.494543649684864,-92.03906927966366,False,10,2014
El Dorado-2014-11,0.0,0.0,2014-11,10.283333333333337,2.722666666666667,0.18066666666666667,0.6609999999999998,101413.87266666668,9.762,El Dorado,32.98777637068383,-92.64168184532248,False,11,2014
El Dorado-2014-12,0.0,0.0,2014-12,8.713548387096775,2.3332258064516127,0.12225806451612906,0.7919354838709678,101461.29161290324,8.336774193548385,El Dorado,32.9658142187656,-92.31909761772035,False,12,2014
El Dorado-2015-01,0.0,0.0,2015-01,6.62225806451613,2.46,0.19225806451612906,0.6238709677419356,101668.36387096773,4.608387096774194,El Dorado,33.16748751672782,-91.91141611240256,False,01,2015
El Dorado-2015-02,0.0,0.0,2015-02,4.745357142857143,2.5575,0.1525,0.6521428571428572,101562.29035714283,2.4907142857142857,El Dorado,33.854712863909356,-91.87673488442074,False,02,2015
El Dorado-2015-03,0.0,0.0,2015-03,13.52387096774193,2.068387096774193,0.28451612903225804,0.7706451612903227,101261.97838709678,15.023548387096774,El Dorado,32.73612105589529,-92.83329394669944,False,03,2015
El Dorado-2015-04,0.0,0.0,2015-04,19.269666666666666,2.573666666666666,0.18266666666666664,0.705,100714.68666666668,22.75,El Dorado,32.78544263202379,-92.09572563351425,False,04,2015
El Dorado-2015-05,0.0,0.0,2015-05,22.976451612903233,2.4664516129032257,0.217741935483871,0.7396774193548387,101039.5125806452,29.19774193548387,El Dorado,32.2791353527672,-91.80726749441455,False,05,2015
El Dorado-2015-06,0.0,0.0,2015-06,27.54033333333334,2.22,0.12299999999999996,0.6729999999999999,100814.65466666664,35.91433333333333,El Dorado,32.628239372721076,-93.62213991038817,False,06,2015
El Dorado-2015-08,0.0,0.0,2015-08,28.721612903225804,1.9216129032258067,0.05516129032258064,0.5548387096774194,100745.65935483867,35.31741935483871,El Dorado,33.28812812434881,-91.69212201636259,False,08,2015
El Dorado-2015-09,0.0,0.0,2015-09,25.98333333333333,2.0126666666666666,0.018666666666666668,0.5589999999999999,100788.91633333334,31.09900000000001,El Dorado,33.80726242193198,-92.60742272861802,False,09,2015
El Dorado-2015-10,0.0,0.0,2015-10,19.966129032258067,2.5225806451612898,0.25225806451612903,0.6096774193548388,100934.33161290322,22.333548387096773,El Dorado,33.599911136947355,-92.9959985890245,False,10,2015
El Dorado-2015-11,0.0,0.0,2015-11,14.583999999999998,2.452,0.29900000000000004,0.7316666666666667,101237.356,16.25033333333333,El Dorado,32.71166023647937,-93.12609886445183,False,11,2015
El Dorado-2015-12,0.0,0.0,2015-12,12.808387096774194,2.6554838709677417,0.16999999999999998,0.7229032258064516,100985.14645161288,13.824193548387097,El Dorado,33.942543971741,-93.1229159349653,False,12,2015
El Dorado-2016-01,0.0,0.0,2016-01,7.620645161290322,2.544838709677419,0.11225806451612902,0.6664516129032257,101194.43225806454,6.208709677419356,El Dorado,32.4753541712111,-92.57634421651157,False,01,2016
El Dorado-2016-02,0.0,0.0,2016-02,11.507586206896546,2.8213793103448275,0.1003448275862069,0.5499999999999999,101221.15172413793,10.493793103448272,El Dorado,32.51697510865473,-91.67814698054993,False,02,2016
El Dorado-2016-03,0.0,0.0,2016-03,16.280967741935488,2.722258064516129,0.3493548387096774,0.6338709677419353,100801.66709677418,17.56193548387096,El Dorado,32.34785374140558,-93.18448374507862,False,03,2016
El Dorado-2016-04,0.0,0.0,2016-04,19.56266666666666,2.6929999999999987,0.177,0.6569999999999999,100855.92066666669,22.59766666666666,El Dorado,32.57610750961028,-92.97982756262269,False,04,2016
El Dorado-2016-05,0.0,0.0,2016-05,21.880967741935482,2.260967741935484,0.16,0.7064516129032259,100859.7770967742,26.91935483870968,El Dorado,32.86259188581049,-93.06260990407439,False,05,2016
El Dorado-2016-08,0.0,0.0,2016-08,27.56096774193548,1.3929032258064515,0.22161290322580648,0.7796774193548391,100793.04193548387,38.038709677419355,El Dorado,32.756862491016435,-92.1933144470168,False,08,2016
El Dorado-2016-09,0.0,0.0,2016-09,26.439666666666664,1.7060000000000002,0.024333333333333342,0.6053333333333336,100949.71866666668,32.87033333333333,El Dorado,33.954952559927705,-91.72833569087574,False,09,2016
El Dorado-2016-11,0.0,0.0,2016-11,14.589666666666664,2.278,0.06266666666666668,0.6389999999999999,101297.32466666664,15.210000000000004,El Dorado,32.887582788192034,-91.67315089989162,False,11,2016
El Dorado-2016-12,0.0,0.0,2016-12,9.720967741935484,2.581935483870967,0.1687096774193548,0.7006451612903224,101455.66967741931,9.497096774193553,El Dorado,34.08873893829535,-92.29048318422105,False,12,2016
El Dorado-2017-01,0.0,0.0,2017-01,11.548064516129033,3.0170967741935484,0.1661290322580645,0.7000000000000002,101069.37,11.972258064516131,El Dorado,33.24754149277657,-93.3465979940607,False,01,2017
El Dorado-2017-02,0.0,0.0,2017-02,14.516785714285716,2.8675,0.13178571428571428,0.6592857142857139,100907.42035714284,15.567142857142857,El Dorado,33.52057013886688,-93.20161193083081,False,02,2017
El Dorado-2017-03,0.0,0.0,2017-03,16.27870967741935,2.50258064516129,0.13032258064516128,0.6293548387096776,101304.73516129033,17.693548387096776,El Dorado,32.7746633204009,-91.9850347083879,False,03,2017
El Dorado-2017-04,0.0,0.0,2017-04,19.733,2.832666666666668,0.165,0.6923333333333334,100674.083,23.33666666666666,El Dorado,33.363779790605,-93.2634635850871,False,04,2017
El Dorado-2017-05,0.0,0.0,2017-05,21.628064516129022,2.3574193548387097,0.2677419354838709,0.7093548387096773,100605.2541935484,26.530322580645162,El Dorado,32.53857694755044,-92.75163842975438,False,05,2017
El Dorado-2017-06,0.0,0.0,2017-06,25.593666666666664,2.3916666666666666,0.15066666666666667,0.7410000000000001,100624.29733333336,33.79,El Dorado,32.677273755595,-93.03547290390935,False,06,2017
El Dorado-2017-08,0.0,0.0,2017-08,26.175806451612893,1.8696774193548389,0.30677419354838703,0.7938709677419354,100737.37838709676,35.78903225806452,El Dorado,33.63120823276426,-92.97048035584238,False,08,2017
El Dorado-2017-11,0.0,0.0,2017-11,14.691666666666665,2.4090000000000003,0.04533333333333333,0.6993333333333336,101228.23466666669,16.335,El Dorado,32.54132460640563,-93.15334351299205,False,11,2017
El Dorado-2017-12,0.0,0.0,2017-12,7.965161290322581,2.2203225806451616,0.12387096774193546,0.6525806451612903,101542.37064516127,6.848387096774192,El Dorado,33.94595783586483,-92.89366322622404,False,12,2017
El Dorado-2018-01,0.0,0.0,2018-01,5.661612903225808,2.576129032258065,0.13064516129032255,0.6258064516129034,101809.22870967742,3.829032258064516,El Dorado,32.551078115109796,-92.54143881313436,False,01,2018
El Dorado-2018-02,0.0,0.0,2018-02,11.741428571428573,2.34642857142857,0.35750000000000004,0.805,101376.58071428572,12.945,El Dorado,32.60298003182662,-93.50731719926114,False,02,2018
El Dorado-2018-03,0.0,0.0,2018-03,15.561290322580644,2.820645161290323,0.26290322580645165,0.6129032258064514,101010.40290322578,16.482258064516127,El Dorado,32.38435090054108,-92.60886417212535,False,03,2018
El Dorado-2018-04,0.0,0.0,2018-04,16.097,2.9283333333333337,0.24766666666666665,0.6306666666666667,100948.07,17.223666666666666,El Dorado,33.58786386270128,-93.47088854857985,False,04,2018
El Dorado-2018-05,0.0,0.0,2018-05,26.53096774193548,2.006129032258064,0.056129032258064517,0.5961290322580645,100713.24741935484,32.49709677419355,El Dorado,32.38501821157771,-92.38759047387472,False,05,2018
El Dorado-2018-06,0.0,0.0,2018-06,29.13066666666667,2.335,0.059333333333333335,0.5876666666666667,100679.67933333332,36.847,El Dorado,32.30541551510691,-92.34730728664168,False,06,2018
El Dorado-2018-07,0.0,0.0,2018-07,28.741290322580646,1.5754838709677423,0.10870967741935482,0.6341935483870969,100847.3441935484,37.12548387096775,El Dorado,33.11776529805112,-91.79213146366634,False,07,2018
El Dorado-2018-10,0.0,0.0,2018-10,18.906129032258068,2.464838709677419,0.20967741935483872,0.7625806451612903,100983.01548387102,23.139032258064518,El Dorado,32.47231350042072,-91.97773496445582,False,10,2018
El Dorado-2018-11,0.0,0.0,2018-11,10.384999999999998,2.6396666666666664,0.16533333333333333,0.7256666666666668,101146.91733333336,10.285999999999998,El Dorado,33.51023229381305,-92.82139955185156,False,11,2018
El Dorado-2018-12,0.0,0.0,2018-12,8.869354838709677,2.481935483870968,0.34,0.7622580645161289,101154.00774193546,8.296451612903223,El Dorado,33.56693761953856,-91.87257021788683,False,12,2018
El Dorado-2019-01,0.0,0.0,2019-01,7.778387096774192,2.3980645161290317,0.2,0.7048387096774194,101397.53064516133,6.566774193548388,El Dorado,32.70214066853858,-92.8449486496812,False,01,2019
El Dorado-2019-02,0.0,0.0,2019-02,11.005714285714284,2.6300000000000003,0.2714285714285714,0.7592857142857143,101112.37714285716,11.478928571428563,El Dorado,34.11743770268429,-93.5626612342025,False,02,2019
El Dorado-2019-03,0.0,0.0,2019-03,12.907419354838714,2.6670967741935487,0.15161290322580645,0.5951612903225807,101414.14387096778,12.686451612903225,El Dorado,32.50867015796881,-93.05633250705303,False,03,2019
El Dorado-2019-04,0.0,0.0,2019-04,18.651666666666674,2.7543333333333333,0.4163333333333333,0.6816666666666665,100685.73166666667,21.48466666666667,El Dorado,32.233734094300395,-92.06655606047687,False,04,2019
El Dorado-2019-05,0.0,0.0,2019-05,24.15516129032257,2.4409677419354843,0.19548387096774192,0.7067741935483872,100617.79935483867,30.50258064516129,El Dorado,33.68784199561721,-92.90038469740222,False,05,2019
El Dorado-2019-06,0.0,0.0,2019-06,26.54933333333333,2.010333333333333,0.242,0.6629999999999999,100688.01733333332,33.96366666666667,El Dorado,32.66792764735762,-92.10676436451196,False,06,2019
El Dorado-2019-11,0.0,0.0,2019-11,10.922333333333333,2.3416666666666672,0.09566666666666666,0.6683333333333333,101244.59066666664,10.599999999999998,El Dorado,33.03793790091287,-92.0128434510921,False,11,2019
El Dorado-2019-12,0.0,0.0,2019-12,9.875806451612904,2.19483870967742,0.13161290322580646,0.7241935483870967,101212.63645161293,9.582258064516127,El Dorado,33.454230408979065,-92.13529362111998,False,12,2019
El Dorado-2020-01,0.0,0.0,2020-01,9.608709677419355,2.378709677419355,0.26290322580645165,0.7493548387096776,101372.17741935485,9.350967741935484,El Dorado,34.062831460380586,-93.35662123564194,False,01,2020
El Dorado-2020-02,0.0,0.0,2020-02,10.12586206896552,2.9713793103448283,0.29931034482758617,0.6958620689655173,101196.79379310344,9.693793103448275,El Dorado,32.608168205911234,-91.81741084500925,False,02,2020
El Dorado-2020-03,0.0,0.0,2020-03,16.929032258064517,2.5825806451612907,0.2409677419354839,0.7374193548387097,101132.80354838708,19.626774193548385,El Dorado,33.691284851370796,-91.8242496568611,False,03,2020
El Dorado-2020-04,0.0,0.0,2020-04,17.669999999999995,2.2516666666666665,0.25833333333333336,0.6760000000000003,100766.23433333334,20.014000000000006,El Dorado,33.311976972263565,-93.59406959537594,False,04,2020
El Dorado-2020-05,0.0,0.0,2020-05,22.25193548387097,2.359677419354839,0.12387096774193546,0.6883870967741935,100806.37,27.26290322580645,El Dorado,33.14114590280267,-92.47988137555218,False,05,2020
El Dorado-2020-09,0.0,0.0,2020-09,23.945666666666664,2.383666666666666,0.20199999999999999,0.7146666666666667,100885.48333333334,30.53333333333334,El Dorado,32.9445166120109,-92.94408433444725,False,09,2020
El Dorado-2020-11,0.0,0.0,2020-11,14.289000000000005,2.186333333333334,0.05366666666666667,0.655,101447.61900000002,15.026000000000005,El Dorado,34.00280655932724,-91.93986198499663,False,11,2020
El Dorado-2020-12,0.0,0.0,2020-12,8.927333333333333,2.6526666666666667,0.22,0.6993333333333333,101253.98233333332,7.965333333333333,El Dorado,32.443480452812366,-92.20500881052173,False,12,2020
Fresno-2013-01,0.0,0.0,2013-01,7.9216129032258085,1.1451612903225803,0.02774193548387097,0.7145161290322579,100952.09387096773,6.693548387096772,Fresno,36.071421750790854,-119.19071106823192,False,01,2013
Fresno-2013-02,0.0,0.0,2013-02,8.547857142857145,1.1982142857142857,0.01892857142857143,0.6810714285714285,100781.98571428572,7.214642857142856,Fresno,35.83758216117159,-119.8405124931927,False,02,2013
Fresno-2013-03,0.0,0.0,2013-03,16.585806451612903,1.4122580645161291,0.02645161290322581,0.4532258064516129,100475.51354838713,15.760322580645163,Fresno,36.28154500601549,-119.82577210701494,False,03,2013
Fresno-2013-04,0.0,0.0,2013-04,20.384333333333334,2.5476666666666667,0.004,0.3363333333333333,100199.50099999999,19.216,Fresno,37.19428681197413,-118.74836661865815,False,04,2013
Fresno-2013-05,0.0,0.0,2013-05,23.429677419354835,2.9232258064516135,0.0016129032258064516,0.3054838709677419,100098.49354838712,22.682580645161284,Fresno,36.61330568929677,-119.90295772650029,False,05,2013
Fresno-2013-08,0.0,0.0,2013-08,28.405483870967732,2.47483870967742,0.004838709677419355,0.2790322580645161,99894.93064516132,28.839032258064517,Fresno,36.1024056943841,-119.89082894754321,False,08,2013
Fresno-2013-09,0.0,0.0,2013-09,24.51633333333333,2.563333333333333,0.0016666666666666668,0.3363333333333333,99846.77133333332,24.72433333333333,Fresno,37.086397521587756,-118.98174065240602,False,09,2013
Fresno-2013-10,0.0,0.0,2013-10,17.52258064516129,1.3529032258064515,0.0061290322580645155,0.3358064516129033,100214.97451612905,15.593548387096774,Fresno,36.974169914797976,-119.75191455447195,False,10,2013
Fresno-2013-11,0.0,0.0,2013-11,13.444,1.193,0.018000000000000002,0.4543333333333334,100465.14266666668,11.754666666666667,Fresno,35.751079252194614,-119.68195128237569,False,11,2013
Fresno-2013-12,0.0,0.0,2013-12,7.490645161290322,1.0738709677419356,0.01,0.4938709677419356,100833.04741935484,4.8087096774193565,Fresno,36.50049307664532,-120.56993413727014,False,12,2013
Fresno-2014-02,0.0,0.0,2014-02,13.471785714285714,1.7657142857142856,0.09892857142857144,0.5767857142857141,100422.82142857145,12.856785714285715,Fresno,36.966319745108414,-120.4201201046983,False,02,2014
Fresno-2014-03,0.0,0.0,2014-03,16.624516129032255,1.6167741935483873,0.04548387096774193,0.4174193548387096,100460.81774193546,15.335161290322585,Fresno,35.86413271620581,-119.41560997305716,False,03,2014
